"PID";"Original tittel"
"EDBE0B0D-F6C5-4236-BDC6-149E6F1FFC51";"Perséfone, Ediciones electrónicas de la AEHM/UMA"
"43022C97-1A7B-4281-8491-14A07BE482DE";"Bärenreiter Verlag"
"FA1F0EC0-80C8-4CDF-9EC7-14A610B0D6F1";"University of Texas at Arlington"
"2DB34A7E-A1AD-46CC-B69C-14ADA60C58FF";"Riksantikvarieämbetet"
"1ED9B9E4-BEE3-4809-B0E9-14B68E83EA64";"Årbok for vikna"
"084623A2-AF7D-490C-851E-14BC67C6BB31";"Edition Sigma"
"12F59EDD-618E-4711-B29B-14BE26E9F8B4";"St. Martin's Press"
"262F12CC-1FC9-431A-B27E-14C0038ED75D";"Forest Products Society"
"C7CC12AB-DD3B-46DE-B7C6-14CB354DB4DB";"Editoriaux de l'IFRI"
"8E160980-FC64-4D31-9A58-14CBF17CE33F";"Syngress"
"EA289225-B24B-480F-B4DC-14CC150679F9";"Edition Topoi"
"D138EC21-EA40-4D2F-9838-14DC36B7A09D";"InterVarsity Press Academic"
"338D0105-E297-47E9-9D23-14FCED724D04";"Maik Nauka/Interperiodica"
"4CD4FCB6-496D-454D-ACEA-150F6521152D";"Oxford Reports on International Law"
"CFFADF49-1643-4E97-8671-151BEB96E46E";"Commonwealth Secretariat"
"396324EB-3D40-4D9F-B405-1526C50A3BAB";"Wydawnictwo Naukowe"
"02337989-0CCD-4ED1-9D01-1548F41AFDBC";"University of British Columbia Press"
"B131A91A-DBBC-467C-B9A3-154D9A8B9056";"Faculty of Mathematics and Computer Science"
"A003BEAD-9D0B-42A2-A096-15539CBE1410";"SNS förlag"
"2138953B-BAB7-4246-8269-1579699C6CD8";"Instituto Colombiano de Antropologia e Historia"
"94EF482C-0E43-4275-A8F0-157A6CCBFED3";"The Institute for Computer Sciences, Social Informatics and Telecommunications Engineering (ICST)"
"57723629-EACA-4CA7-9ADB-159F0F77D33C";"Natural heritage books"
"E49AF3B9-B984-45AF-B01D-15A8325AD733";"Kungl. Skogs- och Lantbruksakademien"
"A5EA4B96-3D10-4327-B9EF-15AAA95FFF28";"London Conference for Canadian Studies"
"656D2F89-7933-4C07-8BF3-15B5ADD500AA";"Nidaros Domkirkes Restaureringsarbeiders Forlag"
"84B4BEDC-9CA4-46EC-B319-15D78546A22C";"Between the fjords: blogginnlegg på uib.no"
"4229FC9E-EB25-4AA1-806E-15E83A4F56B6";"Karnov Group Denmark AS"
"C02E8233-BCAD-4F5C-B73B-15F6221B25CC";"Electa"
"910FEEC5-4E85-4051-9594-15F90FE55903";"Athens Institute for Education and Research (ATINER)"
"E74DF60B-54D3-4748-8AAD-160018D20566";"Prentice-Hall"
"0C35CA16-139E-4CF3-9104-160276332DA5";"Department of Computer Science, National University of Ireland Maynooth"
"EB5A4061-CB7F-4467-B7B1-16102D18386D";"Royal Institute of Navigation: Navigation News"
"B3E6BE99-C0BD-4DD4-99E3-16333D73BBC5";"INRA Editions"
"5FD26E3B-343E-477D-A598-16349F9F8023";"Giunti Editore SpA"
"8605C206-9CD9-4305-AFF6-169282E274B5";"The International Colour Association"
"02ED23CF-C450-4614-8655-16984191FC62";"Studio XYZ SRL"
"8BB6D6B3-B748-4507-8959-16A12C7B0F4F";"School of Social Sciences, Economic Studies"
"209DC72E-849B-4A87-A7B6-16AF2FBF49D9";"OceanSide Publications"
"820CB562-C7EC-4F2E-827B-16AF667D384C";"Geração Editorial"
"7BD00D1A-6B25-480F-8E8C-16B7BD347090";"Universal-Publishers"
"7C4FBB87-E6BC-4CB6-B35B-16CEA93970C5";"International Society for Productivity Enhancement"
"F5250473-94EA-4B1E-A590-16EA6EB8D2AC";"UFRGS Editora"
"24C76AA5-8F56-481D-BAA9-16EBDEA35663";"Institute of Marine Engineering, Science and Technology"
"FE234235-5462-4480-B86E-16F239DC2502";"Wehrhahn Verlag"
"7AB66264-C036-4389-8191-16FE5FFE6A92";"European Association Private International Law Blog"
"D1FE2599-4A4F-45B9-A717-16FEA4C8F828";"Verlag Dr. Rudolf Habelt GMBH"
"F84A3257-C8C6-43F0-9CF8-17262644C644";"Editions Modulaires Europeennes"
"2A8D9BA0-8190-418D-8FC4-172ED2EADFDA";"Academic Publications"
"0E116313-C5A2-4E01-A7A7-173B15792C62";"Stiftelsen Skolen"
"C3DC56C2-B228-454D-BA84-1751DF939E35";"L'Harmattan"
"7E51B146-854C-4375-8472-175D726F13B0";"Homer Kitabevi"
"AA2BECB0-A25B-4904-A11F-179FBBA7B543";"Alaska Sea Grant"
"69074F85-2574-4C94-8AEF-17A8BA750608";"Editora da UFSC"
"27FC1420-18FE-4604-AF43-17DF35FA04FB";"University of Wales Press"
"BE435856-EEB7-4B7B-A44F-181654BE8BB4";"Høyskolen for ledelse og teknologi"
"9CB36BA6-B63B-410C-9433-181A84C86628";"Deutscher Taschenbuch Verlag"
"ADDF7C88-F71D-491F-9339-18216EBA49D9";"HM Studies and Publishing"
"9205C78A-C07F-4320-AB81-183C8E255CD1";"Nationaal Herbarium Nederland"
"6AECBA35-1D34-41E9-948C-184E554CB40B";"Institute of Physics Publishing (IOP)"
"8F53BD68-E331-410E-A51C-185021D5E1C0";"Librarie Philosophique J. Vrin"
"AEAD271D-E7E6-4911-BA81-186F9AFAB135";"Presses Universitaires de Perpignan"
"13D97AAD-2940-40C3-82CD-187098F3B52C";"Iowa State University Press"
"21FFCB12-EC4E-4689-8D97-18762479A3C1";"Dafolo"
"C811821C-D36B-4BE0-9F1E-1882D3DA43AB";"Nordic Journal of Systematic Reviews in Education (NJSRE)"
"EFBE6791-A2BD-4083-A977-18967C392AB6";"NUBU - Nasjonalt utviklingssenter for barn og unge"
"01BED072-9202-429E-A6B1-189CD6E4466C";"Biblion Verlag"
"DA3143C4-9528-445A-9613-18A30240885C";"Shipra"
"9F14403B-9863-4F2E-9BF3-18AB749796C8";"Deutscher Universitäts-Verlag"
"C4297B60-5063-426E-A0D7-18AC2457EC5F";"University of Texas Press"
"3F87F647-24C8-43BB-AC32-18C41C07A56E";"University of Rajasthan"
"F2135DF7-2721-47EA-9CCB-18E032C4596F";"Andrimne forlag og Kommunikasjonshus AS"
"A09C7855-C364-47C7-8AD4-18E9D3AFAFAA";"AT & T Corporation"
"65EC1FF7-246F-4584-A920-18FBA9C9D1CC";"W.W. Norton"
"A62510C1-AEDE-46EA-A947-18FDC40179B3";"WONCA Sydney World Conference 26-29 October 2023"
"51F7E47D-4F91-43C7-AD83-190F61BA57B9";"Ökom Verlag"
"26459A7B-7034-4E88-B507-1913B11F819E";"PsySSA Press"
"A4C3EE78-A916-4480-A110-1956E25D7767";"Harvey Miller Publishers"
"A83ED559-7A4C-4CC7-B5CE-198160B96FD7";"Martina Hansens Hospital AS"
"2B7BF211-6E55-4ABF-96C5-198782808642";"University of Regina Press (URP)"
"A708EBD4-90DA-4931-98D6-19E2D65B4FC6";"Collection Méridiennes"
"F418C706-E49A-4B0E-8DFF-1A1372EE3701";"Editions Bayard"
"A5F8DC0B-33A3-4682-815F-1A14059B83CD";"American Nuclear Society"
"3BFAE774-926B-4353-8CF6-1A34652FDB1E";"The Oxford Diplomatic Dispatch"
"65DA143B-03E4-4233-9C25-1A37D5675E7C";"Co-Action Publishing"
"6E2FF7C2-7ED9-4148-AF54-1A4FB9B9E15D";"Deutsche Verlagsanstalt"
"684E3FCC-15F1-48A4-BF7D-1A61032693B8";"Caspar Forlag"
"78BF40F5-D722-4D76-AAA9-1A64C3B25492";"Annual Reviews"
"24E20041-BE24-4EE9-93C3-1AAC6DA7A40A";"University of Tampa"
"137446B2-EE6E-4ADE-934E-1ABA61274F49";"Presses universitaires de Louvain"
"6B466934-8FDD-4688-9303-1ABAAC93FD6E";"RoutledgeFalmer"
"F947237C-78E9-4E65-9A32-1AC913672479";"Taehak Chiseong"
"A1BF8CB3-9401-4FFA-8D37-1AD68A8B66B0";"Twayne Publishers"
"7536EF71-9F9D-45CA-B045-1ADBFB527790";"Hamburger Edition"
"9E465489-7BDC-4EAA-812D-1AF45834A4C2";"Mario Congedo editore (Galatina)"
"51003D77-0E75-4DA8-9F44-1B31E9E4F793";"Brill | Nijhoff"
"E24522EC-59F1-4973-AF8E-1B5C3F92743C";"Bayerisches jahrbuch für Volkskunde"
"A04ABBB5-3FD8-483D-B469-1B771A76D15E";"Arbeitsgemeinschaft der Wissenschaftlichen Medizinischen Fachgesellschaften"
"B4D24637-AE7D-4B4B-ABA8-1B83FD0FACBC";"Actes Sud"
"AC1A25FB-7059-4C07-94E6-1B865E250E85";"Verlag Ludwig"
"D1DA5237-F617-4614-93F4-1B86E3921140";"International Doctoral Research Centre"
"446AE0EC-FF83-4CA2-8AF6-1BCA499C5736";"Multi-Science Publishing"
"79CB1996-D020-45C7-B3BF-1BCE44335E5B";"Nordisk Institut for Asienstudier (NIAS)"
"9365FAA2-F173-4A19-A32A-1BD7B5346FE9";"Institution of Electrical Engineers of Japan (IEEJ)"
"41A30AB1-385A-4A96-ACE7-1BE24A4E78B8";"Viella"
"57A6D4CB-1A25-4922-8CD1-1BECDE5A2337";"Classiques Garnier"
"5E9F02A1-A60F-4974-A9C8-1C02232BEBD5";"Sean Kingston Publishing"
"872CD6AC-D161-4844-B8C8-1C1F3429AC75";"Sub-Saharan Publishers"
"D7FD9133-FFAC-4871-A630-1C2E9DE4224C";"Lomonosov Publishing House"
"2F82A24E-F2DF-4784-896E-1C3082EF275B";"UPDATE - Center for journalistisk kompetenceudvikling"
"4AE96884-80CA-4A32-BDB8-1C37B3F31512";"Science Press"
"1056936D-38BB-4189-AE9E-1C37B5D3A933";"Gulbarga"
"24086BC1-402A-449F-9307-1C3E081C80E9";"4th R.N. Raikar Memorial International Conference on ADVANCES IN SCIENCE & TECHNOLOGY OF CONCRETE 12-14 december 2024"
"A783F3CF-FCDD-485B-81EE-1C41A503E99F";"Institute for Operations Research and the Management Sciences (INFORMS)"
"D1164438-93E3-4B91-85F2-1C49E6DAE989";"Biblioteka Kultury Liberalnej"
"55240C5F-662D-4405-A369-1C4A2C6CC392";"University of Massachusetts Press"
"44F3EEE0-40E0-4EEE-86AE-1C536281CDB1";"Department of Ethnomusicology"
"F5EC0582-AC2C-4B24-97C4-1C87EFB894E4";"BoldBooks"
"CECE16D2-9254-4AD9-822F-1C963DEA8406";"Bladet Astronomi"
"A6DAF48F-58D4-448B-85CC-1CAF66EC38BE";"Zubaan Books"
"5CBAF411-6A17-4870-85CF-1CBBFF3486A6";"Akershus universitetssykehus"
"1317EF78-71E6-420C-91BF-1D0891CE8E70";"Hebrew University Magne Press"
"393786AE-3F5C-4ABE-B962-1D09E865F735";"The Southern African Association for Research in Mathematics, Science and Technology"
"41F75F78-0BDA-403A-B527-1D14C0E34F7E";"ISSN Portal"
"0BA2C2EC-292C-41B9-A825-1D3B54974622";"Ravan Press"
"99767614-E8D6-499B-8F63-1D564F22217E";"Karnov Group Norway AS"
"E0206806-ACB6-43B3-A4E4-1D6414937ACE";"Open Science Foundation"
"211E7A7A-773F-4301-B284-1D928BE5012C";"The ISBA Bulletin"
"CB548406-73A5-4F1C-B003-1DB12AB35C5E";"International Reading Association"
"B84C484A-7B79-40FF-8DE1-1DB16AB71BC1";"Growing Room Collective"
"501638D9-5B0F-426D-ABDC-1DC8A26E7CC8";"Institute of Navigation"
"3605999F-C74B-4A71-B9F3-1DCFB652F0B0";"Universitätsverlag Kiel"
"C9E2CFF0-991B-4112-8C4E-1DD3B6BBAA67";"Eureka forlag"
"BF27014A-53F7-459D-911B-1DF3CC5B9D2A";"Peace Research Institute Oslo (PRIO)"
"DF2497CD-C93B-4727-A430-1DF557E9F76E";"Caister Academic Press"
"1590C3E6-8607-482C-90B1-1E08C5F3A6B0";"Wits University Press"
"DEFCC939-721E-42E2-90B2-1E325A45A922";"American Science Press Inc."
"DC88E411-C585-4A80-BEEE-1E32DC723E91";"Fungiflora"
"D1D5E5D5-E9CD-40BD-A5D4-1E56BD78EA78";"Pacific Ancient and Modern Language Association"
"B328CEFA-A9BA-4AB7-AF72-1E8043319653";"Association for the Study of Australian Literature"
"643250A9-417F-4C65-99F8-1E86EF7BE970";"Princeton University Library"
"D3416D75-6012-4441-9AA5-1E8D65FF4B4B";"Canadian Institute of Mining, Metallurgy and Petroleum"
"08132029-CD1B-4F59-9B89-1E8E0A0A3DBE";"The Yorkshire Dialect Society"
"D6BB8FE1-80FB-4FB3-BBD7-1E902A65AF1E";"Izdatelstvo Sankt-Peterburgskogo gosudarstvennogo universiteta"
"5245EBE9-82E9-4305-BDDC-1EAF1B2F9C78";"Tervix AB"
"FCFB1738-D2E6-4A95-9359-1EB3D2C610C7";"Princeton Architectural Press"
"D410B30B-8F12-4943-90C5-1EBE2168E1E6";"Verlag J.H. Röll"
"3153EFF8-CFE8-4C3F-AF69-1ECB8CABC0A6";"Nordicom"
"3BDEC9DF-C1FA-4BD3-950C-1EE53209373B";"Mimesis International"
"4114979B-096C-4A34-9469-1EE70FB3A7F3";"Dept. of Educational Sciences"
"B45EFDF0-7D63-4B4C-B0E7-1EEC34F9FBB4";"BHR Group"
"4290B713-AD3E-43BB-8D8D-1EFA41780654";"Pied Piper Publishing"
"90945F8E-F91C-4A2C-9D73-1F10A1C747B2";"Editions des Archives Contemporaines"
"447CF4C7-DA45-4848-B106-1F2DB0F39DE0";"University of Iceland Press"
"65248A36-D88E-4D1B-A455-1F4338123237";"Ospar Commision"
"BB73355C-06B1-4209-A066-1F4AF9894980";"Boğaziçi Üniversitesi Yayınevi"
"D9A3CED2-06EB-4A9F-B2C1-1F592478A688";"Verlag Philipp von Zabern"
"EAFD3318-D47E-48C8-9939-1F5BD8F17BE0";"Ecology for the Masses"
"6858A5B5-7B07-4B3C-9F60-1F88898DDBD1";"University of Lancaster"
"48B1BE45-E37E-4FC8-A906-1F99A5397D93";"Singapore University Press"
"D015BD05-9771-49DA-B697-1FA23E51F6A4";"Editoral Grupo destiempos"
"A986AAB5-A711-4D21-973B-1FB40F259FB4";"Passivhaus Institute"
"3F7F2B80-09BA-49DD-A24A-1FC7748C5CC6";"Ares Forlag AS"
"576F7C67-F518-4D9C-B66C-1FD354067C18";"Quodlibet"
"B9437896-09B3-4D6A-86CF-1FEBDFDF6CCA";"Parrhesia Papers"
"A95604CA-2F17-429A-AD24-1FFDC150EEB1";"Ask Forlag"
"190B8415-DDF7-4E4F-8BCD-200C236E9E10";"Acumen Publishing"
"6C1B1689-8D96-4DF5-B154-200EC1FAA887";"Verlag Schnell + Steiner GmbH"
"DE2F7F89-1CA8-4744-AC28-2026421A0653";"Tolkeposten"
"ACF93CFD-3D85-4710-B046-204601F15E98";"The Robert Frost Society"
"48354746-C296-491C-AAC7-20532CF619C9";"Istituto Italiano di Studi Germanici"
"5D4DD32A-D17F-46C2-BC26-206E0191C769";"Canadian Society for Eighteenth-Century Studies"
"2217F110-6190-4417-8923-207C4D1DA13A";"Architectural Research Centers Consortium"
"EC2336DF-8ECC-40AA-A885-208822D68369";"Imperial College Press"
"30F0E5C7-8FD3-476F-BC2E-209582159BE4";"Folke Bernadotte Academy"
"9CA8DF34-D9D3-4582-896F-209923C3E0FB";"editiones scholasticae"
"494ECFE5-2B58-4F1F-8F63-209A685DF49D";"Verlag Traugott Bautz"
"D88F0CC3-91AE-4560-8F1B-20B47B940E67";"WSOY"
"62377B78-E845-4809-AC49-20B90CCDF2CA";"Thames & Hudson"
"33D9F019-0BB6-4DFC-ADD8-20C328A41081";"The Historic Society of Lancashire and Cheshire"
"CC94AE15-9288-4114-A7CF-20D24C1B3AC5";"Zondervan Academic"
"F81FD96F-2B13-4CF9-BDA1-20D40385C7D5";"Archetype Publications Ltd."
"5DE3AA87-192C-43B3-91AE-20F77EB4983F";"Europa Law Publishing"
"46E7795A-BF14-45BF-B9E1-210C83339B43";"REFLEKS-Publishing"
"03C34D03-7D0E-4D60-8AD5-211335A35316";"Biopress Ltd"
"B58746F6-268A-44A1-99FA-211A3DCBF303";"BPRI Press"
"43B3B46F-BF78-4F39-A54A-212E7DB66415";"Societat Catalana d'Història de la Ciència i de la Tècnica"
"4B7D6B4C-C5A2-4BDD-904B-213B7595C9CE";"Multivers"
"64B91D75-F950-4361-8738-2145A00DC585";"NCHS Blog"
"351CF4BE-7CAA-4F28-801B-2168C67E6D6B";"Network for comfort and energy use in buildings"
"C72E4414-D867-4CDB-AA05-216CF4E9ED9A";"Institut d'Economie Rurale (IER)"
"DAF8FDBA-0F1F-45FB-BA22-219920FE7894";"Instituto della Enciclope dia Italiana"
"EAE45C0F-6C0C-4A4D-B200-21C095F27813";"UTAD - Universidade de Trás-os-Montes e Alto Douro"
"A0500E6F-972E-4F0C-9C00-221F8CADC02B";"Eighth world conference on Sampling and Blending"
"AACDAF2C-4A52-448A-B1B7-22293CCC2FB7";"Thieme Medical Publishers"
"4CBB7116-3CE3-46FA-A036-224048115E8B";"Herbert von Halem Verlag"
"0681A1E4-41A4-4A54-8E0D-226482690DFD";"Dharma Drum Publishing Corp."
"992CEBB8-5DF7-409C-BCAC-22679F500553";"Appelhans-verlag"
"03D0D401-F220-4E00-BC9C-227F4C1B9EDB";"Editorial USFQ"
"66781D70-6475-4002-84D5-2295670A3A65";"Gleerups Utbildning AB"
"D3ABBD62-188C-4427-B39B-2296F3051166";"Society for Industrial and Applied Mathematics"
"9BE6D213-540F-4F24-8358-229DCA78C1CF";"Frank Cass Publishers"
"0CEE42D0-62FE-4425-ADDE-229E8AC10B8F";"Cognitive Science Society, Inc."
"03524BBF-4B57-4781-9EAA-22A9A51A8D31";"Lambert Academic Publishing"
"63B51F48-5BD2-42B0-B97E-22BC94227ED9";"Editora da UFRGS"
"BF170832-F01F-43C7-91D2-22C604E12EB1";"Ústav pro soudobé dějiny AV ČR"
"CE588078-7833-4C76-96E4-22DF5C1B380E";"The Exchange"
"029B87CB-466A-4D77-90E6-231015F524CF";"Politechnika Gdanska"
"56E6B89F-36EE-4A4B-965D-233E5F448F27";"Tech policy Press"
"67E66048-9FE7-4AA6-995B-234CB6B6CBAE";"Politihøgskolen"
"7040948A-8DF3-4F17-8156-235F0CD7750D";"Portland Press"
"908E9409-1A0D-4A4C-BD4A-23606FD70B36";"Angelica forlag"
"455B9B15-2F37-45CB-9723-23648DEEF825";"INDIS Planning, design, construction and building renewal"
"6DF9D47C-4AD6-4FCD-8C3B-237801334732";"CCF Magasinet"
"6FFCBF0A-EB6D-4111-82EE-237C3D167D77";"The Douai Magazine"
"1D3AC941-4D57-4DCC-9394-238149F18E23";"Editura Polirom"
"80EDBC77-F243-4A9A-AF4C-2386B64D85EA";"SCS Publishing House e.V."
"EB1413AC-D84F-4EAD-97D2-238A1D99BDDC";"Oxford Human Rights Hub (blog)"
"DD03874F-7137-4848-B865-239E7EEF082D";"31st European Conference on Operational Research (EURO 2021)"
"55192598-9DA0-4118-B369-23BE29C14165";"PANGAEA. Data Publisher for Earth & Environmental Science"
"50549CDE-4192-4019-B34A-23CDCD5DF0C3";"National Association for Music Education"
"4A2754FB-E473-49C0-B270-23D640A333AF";"Prensas Universitarias Universidad de Zaragoza"
"7F170171-CAC6-460C-9D2F-23DB559BC377";"Centre d’information et de recherche sur l’Allemagne contemporaine"
"E0964486-164E-4ADE-AB57-23F9780B7EF1";"Norges vassdrags- og energidirektorat"
"CC8AA5E8-9DBB-47C7-8E97-24219E024ECD";"Linnaeus University Press"
"95A80EA7-C296-4E6F-8EF6-245041846FA2";"Special Interest Group on Discourse and Dialogue (SIGdial)"
"4326D27B-0F5D-4A58-99FE-2461E02F3857";"Irish Academic Press"
"F9CE0BEE-2DC3-4F30-A160-2475F4CAB0E2";"www.direktedebatt.no (nettside)"
"21C724A7-4485-4428-AA6A-24880C8D15BA";"Springer Gabler"
"F5C482D3-EDC6-4E9C-BF64-2490F3406590";"International symposium of product innovation management"
"722E5EC5-A345-4001-A3A0-24AC8ECAE9C3";"Broadview Press"
"66F0CD3A-FB4A-402D-8B89-24C2B8CC17A7";"Dept. of English Language, University of Lodz"
"FCB3A81C-89FC-48E5-8894-24C3B7E16370";"Berkeley Electronic Press"
"60F07CFD-8B48-4060-B0CF-24DFC55CABF1";"Indian Institute of Advanced Study"
"40FBCA22-D768-44EC-9ED0-24E2F181F910";"Kulturverlag Kadmos"
"90B4F068-34CA-4BE4-80EF-24E53A5B959B";"New Academic Press"
"CEFF7469-B49E-4B6C-83EB-24EB09BF168F";"Institute of Race Relations"
"DB2B43B9-DD73-4128-B593-24EFBFBDDB15";"Institute of English and American Studies, University of Debrecen"
"16F09481-8E28-4D82-9492-24F74F6BC44C";"Lexis. Poetica, retorica e comunicazione nella tradizione classica"
"42E47345-6D0A-4588-B313-250D91443A91";"Althouse Press"
"9708F29E-9051-404A-BF34-25129ECD8028";"Bokförlaget Tranan"
"C00B8517-4F4D-4D0F-BBBC-251CE5A16AA6";"Faculdade de Letras, Universidade Federal de Minas Gerais"
"682F8AD7-8761-4FB5-9664-252727E92649";"Éditions de l'Université Savoie Mont Blanc"
"62AC80EF-B66F-4596-847B-2528ECDF8A57";"Asplan Viak"
"3D4B8590-F442-48B9-B2CF-252DCD688C96";"International Tunnelling Association"
"CB638461-E6F5-4FFC-A380-253509C34620";"Raster förlag"
"CB4098C1-11E1-4564-94A0-253601ED315B";"The International Statistical Institute"
"230FDAF0-D932-4C7E-88F2-253F40830D64";"Bonner Köllen Verlag"
"517D4F8F-AF83-4062-82FA-254E8A87D7D8";"Association for Computing Machinery (ACM)"
"B0E9B48D-E7E9-4BC3-AD9F-255654A9BC21";"Johannes Kepler Universität Linz"
"AE0696CF-C02D-4754-9AD6-255949669B25";"Technische Unversität Hamburg. Institut für Geotechnik und Baubetrieb"
"16E718A3-DD5F-493D-9CB3-2559CC1541AF";"Music Theory Society of New York State"
"268F6743-153D-4C41-AC27-2593030DF27E";"Éditions du Seuil"
"CF858E36-E9FE-4A41-A486-25B5A5E709AF";"International Computer Music Association"
"A8EF5C20-8BC0-4147-A7C6-25CD4F52BC94";"Nature Portfolio"
"36175F8B-ADA8-4E39-9450-25E77CE8C989";"Optics Info Base, Optical Society of America"
"DC0CC2BD-33FB-46DD-B38B-25EF939E1B05";"Grune & Stratton"
"C384B6B8-407F-4FAC-B3C9-2625F467DE55";"Lawrence and Wishart"
"E123F85C-395E-440D-8414-2627ED402034";"Pedagogisk Forum - Forlaget"
"BAE637E2-8839-472B-8711-263BB1EB32EE";"Pomost"
"EDBAECF6-64F6-4D79-846A-263BBD0495C2";"Verlag Empirische Pädagogik (VEP)"
"6D94B13D-45A7-4E5D-A357-265533B4BBC0";"Knowledge Systems Institute"
"C7689A74-6E6F-4F96-98D0-265AE344A98E";"Politiken forlag"
"42712B21-5FC0-4DCC-BDEB-267F4DD5A494";"Dundee University Press Ltd"
"B65E631C-B798-45EF-B1F0-2686F8FA79D8";"Wallstein Verlag"
"7D359306-EC2F-4C70-821D-268B793FA7CC";"Lugert Verlag"
"6662FB4F-FF17-4829-A9B6-26AB2F948E1E";"NBFN.no"
"F81C0900-1113-4277-B3BB-26B94FE0D076";"Wydawnictwo Naukowe Dolnoślaskiej Szkoły Wyższe"
"14DC1AAA-E956-4207-83A2-26C0C5E50EA6";"Sypress forlag"
"164303B5-5B4B-43F1-8BFA-26D9C46BDCAF";"Association of Researchers in Construction Management (ARCOM)"
"5E49D2BC-0865-41C9-AD86-26E3A5B1FB9F";"Central China Normal University Press"
"38EC7425-74B9-48BF-B4EC-26F770ACD9EF";"Catholic Record Society"
"DC898CA3-404D-45DF-83E6-270461EC6FB1";"V Balkan Symposium on Fruit Growing"
"2F8DE1B9-F8AD-4668-9394-276F6FB44031";"Akropolis"
"157A2890-90BD-4CEE-B674-277A9DD51401";"Le bord de l'eau"
"260A9C70-04FA-498A-964D-27901171FB9E";"Schildts & Söderströms"
"A4EDCB8A-E4B4-4BD5-9244-27A0C8F42D2D";"de boeck duculot"
"77D052E2-4976-4C26-9EE7-27BF5A4CF445";"Wydawnictwa Komunikacji  I Lacznosci"
"81C356A8-AB4C-4529-9C41-27C2F35F5E92";"Tirant Lo Blanch Grupo Editorial"
"E37F4371-3F18-4098-AA50-27C87AC2677B";"RLI Blog on refugees and forced migration"
"8A226695-F753-4186-B451-27CFB8E4A1FB";"Saturday Review Magazine Co."
"0EBADFB4-67E7-46AD-8A9B-27D593BF24B0";"Pedlex Norsk Skoleinformasjon"
"3A4D2A95-E12D-4F5D-A07C-27DA40D0807F";"International Conference on Pattern Recognition"
"F92A254D-4F3D-45F6-A7F7-28010B4FD047";"E.M.E & InterCommunications s.p.r.l."
"372997CA-FAA6-448B-92CC-280AECF37D41";"Department of Drama, Queen Margaret University College"
"9D8E9D80-60A2-4EDF-B4C9-2822BCF3158D";"IHS BRE Press"
"59BCAD25-D403-4F41-87F5-2838179AF5AE";"Ophrys"
"82A2CF8A-4A87-4054-9C42-284A71BD64B0";"Chinese University Press"
"2688BF28-25A1-43FC-8C93-284F0A8B7625";"International Council of Museums Committee for Conservation (ICOM-CC)"
"1F896A65-2FE6-4B17-9202-2850551A2210";"GlassHouse Press"
"5CC3C917-26A1-439D-9A93-287A6CF4D84E";"Forlag1"
"9E9B47EC-6C04-4EF0-BD5E-28955C18FC4B";"International Federation for Information Processing"
"34EB5EB1-B3E0-4FE0-8204-289791D7BD40";"Society for Electronics, Telecommunications, Automatics and Informatics"
"1AAEA96A-EF10-407B-8E1A-289F98F49ABE";"American Society of Limnology and Oceanography"
"FE907002-BDBA-4717-AE79-28B0D9013CE8";"Wydawnictwo Akademii Pedagogiki Specjalnej"
"CC8ECA33-0ACA-4F2F-A02F-28BB80EFA6B4";"American Association for Marriage and Family Therapy"
"6EFE0702-5E1A-4B14-82DB-28CD97C4DC89";"Manifesto"
"33565574-79DE-4C89-885E-28EFFD4C6684";"Le Lettere Editrice"
"D38A7191-40F1-40EA-9EB6-28F7288446F0";"Barkhuis"
"15C269C0-85E4-4DEB-8DEC-290673282BE5";"Helsinki School of Economics Print"
"D13F0B02-8EE9-45AB-A50E-2912F35ADCF2";"Forstyrrelsen"
"DA428841-D441-4268-8360-291C1B1EFDE4";"Techne Press"
"17882747-711F-4D53-9658-29244E7DC9BE";"Centre for Consumer Science"
"3D6A756C-78DB-472E-BC93-292BDF2886C9";"Sykehuset Telemark HF"
"DB1B17B3-1CA4-4A7A-9CDC-292FDD7B4BE5";"UiT Norges arktiske universitet"
"B41B4CCD-4A94-45E8-8E6E-294054D5A693";"Coxmoor Publishing Company"
"BFCD34EC-E85D-4057-AAB5-294712BE2A00";"Accademia nazionale di scienze lettere ed arti di Modena"
"B04F9C07-1AC5-4F76-9F48-294BD57C814B";"Wydawnictwo Uniwersytetu Opolskiego"
"2D54B414-F6FF-4913-8873-295703D57666";"Lov & Data"
"2BB1C24F-A882-48A0-8BC7-295FE27D0AB6";"Oulu University Press"
"7EFFAAF9-D83E-4839-8936-298BB0B2CE54";"Siglo Veintiuno Editores"
"488F2DE2-AB8B-48A9-88DB-298C4B9C6364";"Edition vulpes"
"E4BB215C-9DF1-49AB-B700-29A454E7EDC8";"Økonomi24.com"
"9ADB4075-60B5-4301-979C-29A9CF43D6C0";"DRUID society"
"3B7ABDB5-808A-4CE1-9F83-29D71D553C0C";"Proceedings of the 15th ICOM-CC Group on Wet Organic Archaeological Materials Conference: Mainz 2023. International Council of Museums Committee for Conservation (ICOM-CC)"
"D273E1C4-BBAC-4B5A-ADDC-29E52350D8DB";"International Association for Cross-Cultural Psychology"
"6920766E-69E6-4382-BAD4-29E6C0A955A3";"Public service review European Union"
"F02A78D3-56E2-4776-8762-29E74F964F7B";"EGF Why Grasslands"
"32100492-DB48-40DD-A934-29E900AA8665";"SINTEF AS"
"4B48A83D-B3C5-464E-8246-29F5B4361A3E";"Ichiyo-sha"
